Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,anomaly_label,anomaly_score,cluster,pred_cluster,Alert_Type
80,81904850,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,142.3236841,0.14651147,7445895.455,23200000.0,77400000,3,81900000,11700000.0,29000000.0,77400000,3,19070,6356.666667,10249.68743,18188,175,0,0,0,0,172,92,0.097674314,0.048837157,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4518973.0,0.0,4518973,4518973,77400000.0,0.0,77400000,77400000,DDoS,-1,-0.02426132354418209,32.0,32.0,🚨 DDoS Attack
80,71465254,9,4,62,11601,20,0,6.888888889,5.30199124,7215,0,2900.25,3540.00286,163.1981886,0.181906581,5955437.833,19000000.0,66300000,1,70300000,8781883.5,23300000.0,66300000,1,1221135,407045.0,695247.8651,1209823,160,0,0,0,0,192,92,0.125935325,0.055971256,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,3968955.0,0.0,3968955,3968955,66300000.0,0.0,66300000,66300000,DDoS,-1,-0.0043286809294219575,32.0,32.0,🚨 DDoS Attack
80,78382553,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,148.7958679,0.165853235,6531879.417,21700000.0,75300000,1,76600000,10900000.0,28400000.0,75300000,1,1802729,450682.25,900619.9277,1801612,5,0,0,0,0,172,112,0.102063529,0.063789706,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1293967.0,0.0,1293967,1293967,75300000.0,0.0,75300000,75300000,DDoS,-1,-0.001232121481159032,32.0,32.0,🚨 DDoS Attack
80,87624307,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,133.1023365,0.136948301,7965846.091,25500000.0,84700000,10,86900000,12400000.0,31900000.0,84700000,229,704041,234680.3333,405705.135,703148,10,0,0,0,0,172,92,0.091298868,0.045649434,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2226648.0,0.0,2226648,2226648,84700000.0,0.0,84700000,84700000,DDoS,-1,-0.04215001920033512,32.0,32.0,🚨 DDoS Attack
80,89556770,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,130.2302439,0.156325424,6888982.308,23900000.0,86400000,2,88600000,12700000.0,32500000.0,86400000,3,975281,195056.2,435699.5261,974459,2,0,0,0,0,172,132,0.089328813,0.06699661,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2157933.0,0.0,2157933,2157933,86400000.0,0.0,86400000,86400000,DDoS,-1,-0.0004218247967819888,32.0,32.0,🚨 DDoS Attack
80,89500176,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,130.3125929,0.145251111,7458348.0,24300000.0,84500000,1,88600000,12700000.0,31700000.0,84500000,1,894792,223698.0,446632.7782,893647,150,0,0,0,0,172,112,0.089385299,0.055865812,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4099910.0,0.0,4099910,4099910,84500000.0,0.0,84500000,84500000,DDoS,-1,-0.01723572212365798,32.0,32.0,🚨 DDoS Attack
80,78358926,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3032.755381,148.7641625,0.165903244,6529910.5,21300000.0,74200000,11,78300000,11200000.0,27800000.0,74200000,11,45088,11272.0,14962.02988,31725,42,0,0,0,0,172,112,0.102094304,0.06380894,0,7300,833.0714286,2037.940154,4153200.071,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4130962.0,0.0,4130962,4130962,74200000.0,0.0,74200000,74200000,DDoS,-1,-0.004108331966628631,32.0,32.0,🚨 DDoS Attack
80,86837660,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,134.3080871,0.149704633,7236471.667,23900000.0,83100000,3,86800000,12400000.0,31200000.0,83100000,3,80409,20102.25,39456.60172,79284,4,0,0,0,0,172,112,0.092125928,0.057578705,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3651150.0,0.0,3651150,3651150,83100000.0,0.0,83100000,83100000,DDoS,-1,-0.014401476864669194,32.0,32.0,🚨 DDoS Attack
80,73103116,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,159.6238387,0.177830997,6091926.333,18300000.0,63600000,1,72500000,9067691.75,22300000.0,63600000,1,562352,187450.6667,323791.7623,561333,184,0,0,0,0,192,92,0.123113767,0.05471723,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,997.0,0.0,997,997,36300000.0,38700000.0,63600000,8933771,DDoS,-1,-0.008085064136754694,31.0,31.0,🚨 DDoS Attack
80,90059796,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,129.5028472,0.155452273,6927676.615,24100000.0,87100000,2,89200000,12700000.0,32800000.0,87100000,3,874064,174812.8,390356.194,873103,2,0,0,0,0,172,132,0.08882987,0.066622403,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2103015.0,0.0,2103015,2103015,87100000.0,0.0,87100000,87100000,DDoS,-1,-0.0004218247967819888,32.0,32.0,🚨 DDoS Attack
80,101464988,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,115.0051878,0.128123013,8455415.667,26300000.0,91600000,1,101000000,12600000.0,32100000.0,91600000,1,522588,174196.0,300820.2871,521553,92,0,0,0,0,192,92,0.088700548,0.039422466,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,1003.0,0.0,1003,1003,50500000.0,58100000.0,91600000,9378775,DDoS,-1,-0.05961041611971818,31.0,31.0,🚨 DDoS Attack
80,98920502,8,5,56,11607,20,0,7.0,5.656854249,8760,0,2321.4,3802.315321,117.9027579,0.131418662,8243375.167,26900000.0,93600000,2,97600000,13900000.0,35200000.0,93600000,2,1290207,322551.75,644461.5952,1289244,3,0,0,0,0,172,112,0.080873023,0.050545639,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4028874.0,0.0,4028874,4028874,93600000.0,0.0,93600000,93600000,DDoS,-1,-0.028007163626891263,32.0,32.0,🚨 DDoS Attack
80,72145645,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,161.6590995,0.166330206,6558695.0,18100000.0,60200000,1,71100000,10200000.0,22500000.0,60200000,1,1044747,348249.0,602688.7949,1044174,5,0,0,0,0,172,92,0.110886804,0.055443402,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,997.0,0.0,997,997,35500000.0,34900000.0,60200000,10900000,DDoS,-1,-0.0017418209775859061,31.0,31.0,🚨 DDoS Attack
80,79170612,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,147.3147637,0.151571394,7197328.364,23000000.0,76500000,6,78400000,11200000.0,28800000.0,76500000,49,794160,264720.0,457724.9546,793255,6,0,0,0,0,172,92,0.101047596,0.050523798,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1860413.0,0.0,1860413,1860413,76500000.0,0.0,76500000,76500000,DDoS,-1,-0.03395338726983255,32.0,32.0,🚨 DDoS Attack
80,78505067,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,148.563659,0.165594407,6542088.917,21400000.0,74200000,3,78400000,11200000.0,27800000.0,74200000,3,96655,24163.75,47653.62982,95642,4,0,0,0,0,172,112,0.10190425,0.063690156,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4170909.0,0.0,4170909,4170909,74200000.0,0.0,74200000,74200000,DDoS,-1,-0.016597385155652677,32.0,32.0,🚨 DDoS Attack
80,96859814,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,120.3491884,0.134214588,8071651.167,26900000.0,93600000,50,96700000,13800000.0,35200000.0,93600000,236,131485,32871.25,63333.14563,127842,50,0,0,0,0,172,112,0.082593592,0.051620995,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3168930.0,0.0,3168930,3168930,93600000.0,0.0,93600000,93600000,DDoS,-1,-0.02335874815508221,32.0,32.0,🚨 DDoS Attack
80,90159552,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,129.3595603,0.133097378,8196322.909,26000000.0,86600000,59,89900000,12800000.0,32600000.0,86600000,249,217879,72626.33333,123183.0558,214860,390,0,0,0,0,172,92,0.088731586,0.044365793,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,3298096.0,0.0,3298096,3298096,86600000.0,0.0,86600000,86600000,DDoS,-1,-0.053411999952614475,32.0,32.0,🚨 DDoS Attack
80,81930120,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,142.426253,0.158671805,6827510.0,22000000.0,76500000,1,80600000,10100000.0,26900000.0,76500000,1,1343024,447674.6667,774835.015,1342377,5,0,0,0,0,192,92,0.109849711,0.048822094,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,4070880.0,0.0,4070880,4070880,76500000.0,0.0,76500000,76500000,DDoS,-1,-0.03856716997124665,32.0,32.0,🚨 DDoS Attack
80,77768430,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,149.9708815,0.154304259,7069857.273,20000000.0,66800000,1,76900000,11000000.0,24900000.0,66800000,1,875451,291817.0,504772.5733,874678,10,0,0,0,0,172,92,0.102869506,0.051434753,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,995.0,0.0,995,995,38400000.0,40100000.0,66800000,10100000,DDoS,-1,-0.004330372889829959,31.0,31.0,🚨 DDoS Attack
80,73638759,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,158.3812677,0.162957662,6694432.636,20000000.0,66600000,3,72600000,10400000.0,24900000.0,66600000,3,1010606,336868.6667,582746.3319,1009766,6,0,0,0,0,172,92,0.108638441,0.054319221,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,967.0,0.0,967,967,36300000.0,42800000.0,66600000,6024860,DDoS,-1,-0.0033299493840326377,31.0,31.0,🚨 DDoS Attack
80,78125284,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,149.2858573,0.153599442,7102298.545,21100000.0,70500000,1,76300000,10900000.0,26400000.0,70500000,1,1829549,609849.6667,1055379.678,1828497,5,0,0,0,0,172,92,0.102399628,0.051199814,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2972.0,0.0,2972,2972,38100000.0,45700000.0,70500000,5839926,DDoS,-1,-0.010592019230400429,31.0,31.0,🚨 DDoS Attack
80,96854676,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,120.3555727,0.134221708,8071223.0,27600000.0,95600000,1,96800000,13800000.0,36100000.0,95600000,1,102129,25532.25,45334.90297,93335,152,0,0,0,0,172,112,0.082597974,0.051623734,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1166077.0,0.0,1166077,1166077,95600000.0,0.0,95600000,95600000,DDoS,-1,-0.005471845217709492,32.0,32.0,🚨 DDoS Attack
80,97130617,8,7,56,11607,20,0,7.0,5.656854249,5840,0,1658.142857,2127.59774,120.0754238,0.154431223,6937901.214,25000000.0,93900000,0,95800000,13700000.0,35400000.0,93900000,0,1312928,218821.3333,535416.7503,1311736,2,0,0,0,0,172,152,0.082363319,0.072067904,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,7.0,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,1919952.0,0.0,1919952,1919952,93900000.0,0.0,93900000,93900000,DDoS,-1,-0.007930789692028428,32.0,32.0,🚨 DDoS Attack
80,76649077,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,152.0827185,0.16960413,6387423.083,21300000.0,74100000,1,76600000,10900000.0,27900000.0,74100000,1,21180,5295.0,7356.039469,15822,186,0,0,0,0,172,112,0.104371772,0.065232358,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2516996.0,0.0,2516996,2516996,74100000.0,0.0,74100000,74100000,DDoS,-1,-5.702369415949704e-05,32.0,32.0,🚨 DDoS Attack
80,92639654,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,125.8316444,0.140328676,7719971.167,26400000.0,91400000,1,92000000,13100000.0,34500000.0,91400000,1,634136,158534.0,314746.365,630649,181,0,0,0,0,172,112,0.086356108,0.053972568,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,607063.0,0.0,607063,607063,91400000.0,0.0,91400000,91400000,DDoS,-1,-0.0031559964317794398,32.0,32.0,🚨 DDoS Attack
80,72170402,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,161.6036447,0.166273149,6560945.636,20200000.0,67400000,5,71300000,10200000.0,25300000.0,67400000,48,898369,299456.3333,517998.2272,897589,5,0,0,0,0,172,92,0.110848766,0.055424383,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,3869253.0,0.0,3869253,3869253,67400000.0,0.0,67400000,67400000,DDoS,-1,-0.03003046912144758,32.0,32.0,🚨 DDoS Attack
80,101543362,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,114.8573355,0.128024124,8461946.833,26500000.0,92100000,1,102000000,12700000.0,32300000.0,92100000,1,37100,12366.66667,15869.60328,30410,575,0,0,0,0,192,92,0.088632086,0.039392038,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2058.0,0.0,2058,2058,50800000.0,58500000.0,92100000,9393730,DDoS,-1,-0.0458588210175378,31.0,31.0,🚨 DDoS Attack
80,89199240,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,130.7522351,0.145741152,7433270.0,24300000.0,84600000,3,88300000,12600000.0,31800000.0,84600000,3,919075,229768.75,458838.9743,918027,6,0,0,0,0,172,112,0.089686863,0.056054289,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3681911.0,0.0,3681911,3681911,84600000.0,0.0,84600000,84600000,DDoS,-1,-0.020371810007666302,32.0,32.0,🚨 DDoS Attack
80,84872845,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,137.417333,0.164952642,6528680.385,22300000.0,80700000,3,84800000,12100000.0,30300000.0,80700000,3,85849,17169.8,37697.88689,84602,3,0,0,0,0,172,132,0.094258652,0.070693989,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4043937.0,0.0,4043937,4043937,80700000.0,0.0,80700000,80700000,DDoS,-1,-0.0030124187948388226,32.0,32.0,🚨 DDoS Attack
80,80689847,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,144.5411094,0.161110728,6724153.917,21900000.0,76300000,3,80200000,11500000.0,28600000.0,76300000,167,452914,113228.5,225755.9545,451862,5,0,0,0,0,172,112,0.099145063,0.061965665,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3922524.0,0.0,3922524,3922524,76300000.0,0.0,76300000,76300000,DDoS,-1,-0.016394399950842797,32.0,32.0,🚨 DDoS Attack
80,101596513,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,114.797247,0.147642863,7256893.786,26600000.0,99700000,1,101000000,12600000.0,35200000.0,99700000,1,854276,170855.2,367443.8145,827848,17,0,0,0,0,192,132,0.088585718,0.059057145,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1020024.0,0.0,1020024,1020024,99700000.0,0.0,99700000,99700000,DDoS,-1,-0.0030260041752030453,32.0,32.0,🚨 DDoS Attack
80,100171439,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2658.195854,116.3704956,0.129777511,8347619.917,26700000.0,93000000,1,100000000,14300000.0,34800000.0,93000000,1,28066,7016.5,8269.231423,16902,188,0,0,0,0,172,112,0.079863084,0.049914427,0,5840,833.0714286,1870.113138,3497323.148,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1003.0,0.0,1003,1003,50100000.0,60700000.0,93000000,7155878,DDoS,-1,-0.015391807188857243,31.0,31.0,🚨 DDoS Attack
80,97641540,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,119.3856631,0.133140055,8136795.0,25800000.0,89900000,3,95900000,13700000.0,33700000.0,89900000,3,1778270,444567.5,882097.1353,1767695,132,0,0,0,0,172,112,0.081932342,0.051207713,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,997.0,0.0,997,997,47900000.0,59300000.0,89900000,5998850,DDoS,-1,-0.002383404577553927,31.0,31.0,🚨 DDoS Attack
80,102571417,9,7,62,11607,20,0,6.888888889,5.30199124,4380,0,1658.142857,1942.877285,113.7646368,0.155988876,6838094.467,25800000.0,100000000,1,102000000,12800000.0,35300000.0,100000000,1,541604,90267.33333,219693.4322,538711,50,0,0,0,0,192,152,0.087743742,0.068245133,0,4380,686.7647059,1455.107536,2117337.941,0,0,0,0,1,0,0,0,0,729.6875,6.888888889,1658.142857,192,0,0,0,0,0,0,9,62,7,11607,256,229,7,20,1879945.0,0.0,1879945,1879945,100000000.0,0.0,100000000,100000000,DDoS,-1,-0.013440235608701334,32.0,32.0,🚨 DDoS Attack
80,101597899,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,114.795681,0.127955402,8466491.583,27500000.0,95700000,1,101000000,14400000.0,35900000.0,95700000,3,898648,224662.0,448620.8201,897593,1,0,0,0,0,172,112,0.078741786,0.049213616,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,985.0,0.0,985,985,50300000.0,64100000.0,95700000,5025886,DDoS,-1,-0.03895234636998712,31.0,31.0,🚨 DDoS Attack
80,93568817,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,124.582103,0.128247854,8506256.091,24300000.0,81000000,49,92400000,13200000.0,30200000.0,81000000,249,1177249,392416.3333,667454.2372,1163085,189,0,0,0,0,172,92,0.085498569,0.042749285,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1773.0,0.0,1773,1773,46200000.0,49200000.0,81000000,11400000,DDoS,-1,-0.012415566835761838,31.0,31.0,🚨 DDoS Attack
80,90909895,9,5,62,11601,20,0,6.888888889,5.30199124,8760,0,2320.2,3668.897,128.2918653,0.153998638,6993068.846,24200000.0,87600000,1,90400000,11300000.0,30800000.0,87600000,1,533342,133335.5,264120.0989,529511,176,0,0,0,0,192,112,0.098999124,0.054999514,0,8760,777.9333333,2262.786603,5120203.21,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,2777989.0,0.0,2777989,2777989,87600000.0,0.0,87600000,87600000,DDoS,-1,-0.02625622469045863,32.0,32.0,🚨 DDoS Attack
80,82148800,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,141.9740763,0.146076388,7468072.727,23800000.0,79100000,4,81000000,11600000.0,29800000.0,79100000,4,1109809,369936.3333,639835.9471,1108755,5,0,0,0,0,172,92,0.097384259,0.048692129,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1928979.0,0.0,1928979,1928979,79100000.0,0.0,79100000,79100000,DDoS,-1,-0.034751363755316955,32.0,32.0,🚨 DDoS Attack
80,86736582,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,134.3954273,0.138349929,7885143.818,25100000.0,83400000,3,85900000,12300000.0,31400000.0,83400000,3,836944,278981.3333,473632.7592,825855,556,0,0,0,0,172,92,0.092233286,0.046116643,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2455960.0,0.0,2455960,2455960,83400000.0,0.0,83400000,83400000,DDoS,-1,-0.03043676663993944,32.0,32.0,🚨 DDoS Attack
80,97679908,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,119.4001944,0.133087758,8139992.333,26400000.0,91800000,1,97600000,13900000.0,34400000.0,91800000,1,30966,7741.5,14615.98845,29660,172,0,0,0,0,172,112,0.081900159,0.051187599,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1012.0,0.0,1012,1012,48800000.0,60800000.0,91800000,5848878,DDoS,-1,-0.03661252522337921,31.0,31.0,🚨 DDoS Attack
80,97908803,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,119.1210559,0.132776621,8159066.917,25700000.0,89600000,6,97500000,13900000.0,33500000.0,89600000,207,412500,103125.0,205636.8913,411580,6,0,0,0,0,172,112,0.08170869,0.051067931,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,886.0,0.0,886,886,48700000.0,57800000.0,89600000,7910872,DDoS,-1,-0.02055884877777081,31.0,31.0,🚨 DDoS Attack
80,90908681,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,128.2935785,0.143000645,7575723.417,25200000.0,87600000,0,90400000,11300000.0,30800000.0,87600000,0,533114,177704.6667,304800.0179,529654,388,0,0,0,0,192,92,0.099000446,0.044000198,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2772952.0,0.0,2772952,2772952,87600000.0,0.0,87600000,87600000,DDoS,-1,-0.037424540741943124,32.0,32.0,🚨 DDoS Attack
80,98979021,8,6,56,11601,20,0,7.0,5.656854249,2920,0,1933.5,1495.722401,117.7724318,0.141444115,7613770.846,26600000.0,96200000,45,98100000,14000000.0,36200000.0,96200000,386,913756,182751.2,394124.7871,887503,66,0,0,0,0,172,132,0.080825208,0.060618906,0,2920,777.5333333,1324.190905,1753481.552,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1889980.0,0.0,1889980,1889980,96200000.0,0.0,96200000,96200000,DDoS,-1,-0.023547012314252935,32.0,32.0,🚨 DDoS Attack
